,H_DATETIME,H_GAMEINFO,H_TEAMNAMES,H_GOALS,H_BALL_POSSESSION,H_GOAL_ATTEMPTS,H_SHOTS_ON_GOAL,H_SHOTS_OFF_GOAL,H_BLOCKED_SHOTS,H_FREE_KICKS,H_CORNER_KICKS,H_OFFSIDES,H_GOALKEEPER_SAVES,H_FOULS,H_YELLOW_CARDS,H_RED_CARDS,H_TOTAL_PASSES,H_COMPLETED_PASSES,H_TACKLES,H_ATTACKS,H_DANGEROUS_ATTACKS,A_DATETIME,A_GAMEINFO,A_TEAMNAMES,A_GOALS,A_BALL_POSSESSION,A_GOAL_ATTEMPTS,A_SHOTS_ON_GOAL,A_SHOTS_OFF_GOAL,A_BLOCKED_SHOTS,A_FREE_KICKS,A_CORNER_KICKS,A_OFFSIDES,A_GOALKEEPER_SAVES,A_FOULS,A_YELLOW_CARDS,A_RED_CARDS,A_TOTAL_PASSES,A_COMPLETED_PASSES,A_TACKLES,A_ATTACKS,A_DANGEROUS_ATTACKS,H_CAT,GAMEURL,H_PASSES_IN_THE_FINAL_THIRD,H_HIT_THE_WOODWORK,A_BIG_CHANCES,H_SHOTS_INSIDE_THE_BOX,H_BIG_CHANCES,A_TOUCHES_IN_THE_OPPOSITION_BOX,H_CROSSES,A_CROSSES,A_EXPECTED_GOALS_XG,A_INTERCEPTIONS,H_SHOTS_OUTSIDE_THE_BOX,A_PASSES_IN_THE_FINAL_THIRD,H_THROWINS,H_INTERCEPTIONS,A_SHOTS_OUTSIDE_THE_BOX,H_EXPECTED_GOALS_XG,A_THROWINS,H_CLEARANCES_TOTAL,H_TOUCHES_IN_THE_OPPOSITION_BOX,A_HIT_THE_WOODWORK,A_SHOTS_INSIDE_THE_BOX,A_CLEARANCES_TOTAL,H_HEADED_GOALS,A_HEADED_GOALS,HALFTIME
44,11.01.2025 16:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 17",Brest,2,31,5,3,2,0,4,1,0,1,3,,,168.0,128.0,100.0,,,11.01.2025 16:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 17",Lyon,1,69,5,2,2,1,3,5,1,1,4,,,,,50.0,,,1,https://www.flashscore.com/match/rTo42DuT/#/match-summary/match-statistics/1,63.0,0,2,4,1,15,67.0,27.0,0.78,5,1,68.0,10,12,1,0.40,7,19,7,0,4,5,,,1.0
45,11.01.2025 16:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 17",Brest,0,35,6,3,1,2,6,3,2,1,7,1.0,,141.0,100.0,50.0,,,11.01.2025 16:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 17",Lyon,0,65,5,1,2,2,7,2,1,3,6,2.0,,,,20.0,,,2,https://www.flashscore.com/match/rTo42DuT/#/match-summary/match-statistics/2,63.0,1,2,5,1,12,50.0,13.0,0.52,3,1,76.0,5,4,1,0.40,10,8,13,0,4,12,,,2.0
46,10.01.2025 20:05,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 17",Auxerre,0,30,7,1,2,4,6,5,0,1,3,0.0,,134.0,100.0,45.0,,,10.01.2025 20:05,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 17",Lille,0,70,4,1,0,3,3,3,1,1,6,2.0,,,,38.0,,,1,https://www.flashscore.com/match/pE1q8Zeo/#/match-summary/match-statistics/1,57.0,0,0,6,0,11,20.0,43.0,0.22,3,1,73.0,8,8,2,0.33,14,16,13,0,2,15,,,1.0
47,10.01.2025 20:05,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 17",Auxerre,0,28,6,2,3,1,2,1,0,4,4,0.0,1.0,114.0,62.0,67.0,,,10.01.2025 20:05,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 17",Lille,0,72,9,4,1,4,4,7,0,2,2,2.0,0.0,,,60.0,,,2,https://www.flashscore.com/match/pE1q8Zeo/#/match-summary/match-statistics/2,32.0,0,2,3,0,26,20.0,29.0,1.25,1,3,75.0,13,7,3,0.25,13,20,4,0,6,4,,,2.0
48,10.01.2025 18:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 17",Nantes,1,31,5,2,1,2,7,2,0,1,8,,,148.0,112.0,100.0,,,10.01.2025 18:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 17",Monaco,0,69,3,1,2,0,8,6,0,1,7,,,,,100.0,,,1,https://www.flashscore.com/match/vFZBQsCC/#/match-summary/match-statistics/1,63.0,0,2,4,1,12,50.0,31.0,0.49,7,1,68.0,5,4,1,0.39,16,19,6,0,2,6,,,1.0
49,10.01.2025 18:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 17",Nantes,1,31,5,2,2,1,7,1,1,4,9,3.0,,130.0,90.0,56.0,,,10.01.2025 18:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 17",Monaco,2,69,12,6,3,3,9,5,0,1,7,0.0,,,,83.0,,,2,https://www.flashscore.com/match/vFZBQsCC/#/match-summary/match-statistics/2,54.0,1,4,4,2,19,40.0,25.0,2.91,2,1,78.0,13,3,3,0.38,8,9,14,0,9,9,0,1,2.0
50,05.01.2025 19:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Marseille,2,66,7,5,2,0,3,1,0,0,7,,,416.0,391.0,50.0,,,05.01.2025 19:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Le Havre,1,34,3,1,1,1,7,0,2,3,3,,,,,50.0,,,2,https://www.flashscore.com/match/08npCrcJ/#/match-summary/match-statistics/2,85.0,0,2,4,4,7,0.0,75.0,0.42,4,4,57.0,6,5,1,2.77,4,1,11,0,2,10,0,1,2.0
51,05.01.2025 14:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Angers,1,38,4,1,3,0,5,2,1,4,8,2.0,,171.0,130.0,20.0,,,05.01.2025 14:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Brest,0,62,8,4,3,1,8,0,1,0,5,1.0,,,,64.0,,,1,https://www.flashscore.com/match/YeeTFQcf/#/match-summary/match-statistics/1,67.0,0,0,4,2,12,57.0,23.0,0.69,0,0,71.0,9,7,3,0.57,11,12,9,0,5,7,,,1.0
52,05.01.2025 14:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Angers,1,38,3,1,1,1,6,0,0,0,6,,,158.0,123.0,50.0,,,05.01.2025 14:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Brest,0,62,4,0,3,1,6,4,0,0,6,,,,,50.0,,,2,https://www.flashscore.com/match/YeeTFQcf/#/match-summary/match-statistics/2,78.0,0,0,3,1,12,27.0,22.0,0.18,2,0,80.0,11,4,0,0.99,9,17,14,0,4,6,,,2.0
53,05.01.2025 14:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Lens,0,64,9,1,5,3,7,4,0,2,10,2.0,,265.0,226.0,55.0,,,05.01.2025 14:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Toulouse,0,36,5,2,0,3,10,1,0,1,7,1.0,,,,46.0,,,1,https://www.flashscore.com/match/tbGlN85K/#/match-summary/match-statistics/1,78.0,0,1,4,2,12,14.0,33.0,0.72,7,5,59.0,10,3,0,1.21,4,5,17,0,5,26,,,1.0
54,05.01.2025 14:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Lens,0,66,5,0,1,4,5,3,0,1,10,3.0,1.0,247.0,209.0,75.0,,,05.01.2025 14:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Toulouse,1,34,3,2,1,0,10,0,0,0,5,1.0,0.0,,,50.0,,,2,https://www.flashscore.com/match/tbGlN85K/#/match-summary/match-statistics/2,78.0,0,2,3,0,9,12.0,67.0,1.47,2,2,66.0,8,2,0,0.21,7,5,19,1,3,24,,,2.0
55,05.01.2025 14:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Strasbourg,1,68,4,1,2,1,8,2,0,2,3,1.0,,335.0,304.0,60.0,,,05.01.2025 14:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Auxerre,1,32,5,3,2,0,3,1,0,0,8,1.0,,,,63.0,,,1,https://www.flashscore.com/match/SEvWZokQ/#/match-summary/match-statistics/1,77.0,0,1,3,2,4,11.0,0.0,0.50,4,1,50.0,8,5,1,0.90,9,2,12,0,4,15,,,1.0
56,05.01.2025 14:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Strasbourg,2,52,7,3,1,3,5,2,1,4,7,0.0,,208.0,176.0,63.0,,,05.01.2025 14:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Auxerre,0,48,9,4,4,1,7,2,0,1,5,1.0,,,,64.0,,,2,https://www.flashscore.com/match/SEvWZokQ/#/match-summary/match-statistics/2,61.0,0,2,7,2,12,17.0,19.0,0.82,3,0,75.0,9,1,2,1.41,5,17,12,0,7,9,,,2.0
57,04.01.2025 20:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Lyon,0,61,5,0,5,0,2,3,0,4,3,,,271.0,238.0,75.0,,,04.01.2025 20:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Montpellier,0,39,9,4,4,1,3,2,0,0,2,,,,,44.0,,,1,https://www.flashscore.com/match/QkY1a5DD/#/match-summary/match-statistics/1,76.0,0,2,4,0,10,17.0,38.0,0.46,6,1,65.0,8,2,5,0.20,18,11,12,1,4,18,,,1.0
58,24.08.2024 19:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 2",Lille,1,74,7,4,1,2,8,1,1,0,6,1.0,,,,,108.0,38.0,24.08.2024 19:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 2",Angers,0,26,0,0,0,0,6,0,1,3,8,1.0,,,,,24.0,5.0,cat23,https://www.flashscore.com/match/CKcVGr7E/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
59,24.08.2024 21:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 2",St Etienne,0,64,15,4,6,5,4,2,1,2,4,1.0,,,,,67.0,29.0,24.08.2024 21:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 2",Le Havre,2,36,7,4,3,0,4,2,2,4,2,1.0,,,,,45.0,23.0,cat24,https://www.flashscore.com/match/KQAqguF7/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
60,24.08.2024 21:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 2",St Etienne,0,53,3,1,2,0,8,0,1,1,7,2.0,,,,,38.0,13.0,24.08.2024 21:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 2",Le Havre,0,47,7,1,4,2,8,2,1,1,7,2.0,,,,,51.0,32.0,cat25,https://www.flashscore.com/match/KQAqguF7/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
61,25.08.2024 15:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 2",Lens,0,47,12,6,2,4,4,4,4,2,4,1.0,1.0,,,,48.0,26.0,25.08.2024 15:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 2",Brest,0,53,5,2,3,0,7,2,0,6,2,2.0,0.0,,,,78.0,27.0,cat26,https://www.flashscore.com/match/OCd990al/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
62,25.08.2024 15:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 2",Lens,2,55,10,5,4,1,3,1,2,0,4,1.0,,,,,88.0,30.0,25.08.2024 15:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 2",Brest,0,45,5,0,3,2,3,0,1,3,4,1.0,,,,,48.0,10.0,cat27,https://www.flashscore.com/match/OCd990al/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
63,25.08.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 2",Strasbourg,2,67,5,3,2,0,8,1,1,3,4,2.0,,,,,33.0,10.0,25.08.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 2",Rennes,1,33,9,4,3,2,4,2,1,1,8,2.0,,,,,77.0,20.0,cat28,https://www.flashscore.com/match/xrJSdNFr/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
64,25.08.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 2",Strasbourg,1,51,4,2,0,2,14,1,2,1,3,0.0,,,,,38.0,8.0,25.08.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 2",Rennes,0,49,4,1,3,0,4,3,0,1,11,2.0,,,,,61.0,25.0,cat29,https://www.flashscore.com/match/xrJSdNFr/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
65,25.08.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 2",Nice,1,47,5,2,2,1,11,1,1,1,7,3.0,,,,,61.0,26.0,25.08.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 2",Toulouse,1,53,12,2,5,5,9,3,0,1,10,2.0,,,,,68.0,25.0,cat30,https://www.flashscore.com/match/8nivFMyR/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
66,25.08.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 2",Nice,0,65,5,2,2,1,13,3,0,1,4,1.0,,,,,51.0,23.0,25.08.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 2",Toulouse,0,35,3,1,1,1,5,1,1,2,11,0.0,,,,,48.0,5.0,cat31,https://www.flashscore.com/match/8nivFMyR/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
67,25.08.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 2",Nantes,1,44,5,5,0,0,3,2,2,2,5,2.0,0.0,,,,44.0,36.0,25.08.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 2",Auxerre,0,56,5,2,2,1,5,6,0,4,3,0.0,1.0,,,,82.0,33.0,cat32,https://www.flashscore.com/match/ObHze1pe/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
68,25.08.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 2",Nantes,1,32,3,1,1,1,2,1,0,1,4,0.0,,,,,42.0,29.0,25.08.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 2",Auxerre,0,68,5,1,1,3,4,6,1,0,3,1.0,,,,,76.0,26.0,cat33,https://www.flashscore.com/match/ObHze1pe/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
69,25.08.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 2",Marseille,1,66,8,5,2,1,8,1,0,1,8,1.0,,,,,52.0,26.0,25.08.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 2",Reims,2,34,6,3,3,0,8,1,1,4,9,1.0,,,,,48.0,25.0,cat34,https://www.flashscore.com/match/hhlQ5IbD/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
70,25.08.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 2",Marseille,1,66,8,5,2,1,7,1,3,0,2,,,,,,65.0,21.0,25.08.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 2",Reims,0,34,6,0,4,2,3,3,0,4,4,,,,,,43.0,16.0,cat35,https://www.flashscore.com/match/hhlQ5IbD/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
71,30.08.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 3",Lyon,3,45,3,3,0,0,4,3,2,4,8,2.0,,,,,43.0,23.0,30.08.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 3",Strasbourg,2,55,10,6,1,3,11,2,1,0,3,1.0,,,,,44.0,22.0,cat36,https://www.flashscore.com/match/vmgpBDzg/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
72,30.08.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 3",Lyon,1,51,17,9,2,6,3,6,2,1,3,1.0,,,,,69.0,40.0,30.08.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 3",Strasbourg,1,49,5,2,1,2,3,0,1,8,3,1.0,,,,,42.0,8.0,cat37,https://www.flashscore.com/match/vmgpBDzg/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
73,31.08.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 3",Brest,2,33,12,4,6,2,16,2,0,0,8,0.0,,,,,29.0,21.0,31.08.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 3",St Etienne,0,67,5,0,4,1,6,1,1,2,25,4.0,,,,,42.0,21.0,cat38,https://www.flashscore.com/match/bk9o9i55/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
74,31.08.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 3",Brest,2,61,10,5,3,2,12,5,2,0,4,0.0,,,,,60.0,24.0,31.08.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 3",St Etienne,0,39,1,0,1,0,8,1,3,3,3,1.0,,,,,51.0,15.0,cat39,https://www.flashscore.com/match/bk9o9i55/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
75,31.08.2024 19:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 3",Montpellier,0,76,4,1,2,1,13,3,0,0,8,2.0,,,,,68.0,28.0,31.08.2024 19:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 3",Nantes,1,24,1,0,1,0,7,1,0,1,11,2.0,,,,,17.0,14.0,cat40,https://www.flashscore.com/match/6FCg7VZH/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
76,31.08.2024 19:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 3",Montpellier,1,62,6,3,3,0,3,5,0,2,3,,,,,,74.0,45.0,31.08.2024 19:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 3",Nantes,2,38,8,4,3,1,4,2,1,2,3,,,,,,31.0,23.0,cat41,https://www.flashscore.com/match/6FCg7VZH/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
77,31.08.2024 21:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 3",Toulouse,1,23,1,0,1,0,6,1,0,0,4,3.0,,,,,25.0,13.0,31.08.2024 21:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 3",Marseille,1,77,6,1,5,0,4,2,0,0,6,1.0,,,,,61.0,23.0,cat42,https://www.flashscore.com/match/tYQyK8JN/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
78,16.08.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",Le Havre,1,21,2,1,1,0,5,0,0,3,4,1.0,,119.0,80.0,8.0,34.0,6.0,16.08.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",PSG,3,79,9,6,2,1,5,6,0,0,4,0.0,,440.0,374.0,1.0,82.0,36.0,cat0,https://www.flashscore.com/match/SOLVXEbk/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
79,16.08.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",Le Havre,0,30,3,1,0,2,4,2,1,2,5,2.0,,162.0,132.0,1.0,40.0,15.0,16.08.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",PSG,1,70,5,3,1,1,4,2,1,1,5,0.0,,447.0,425.0,3.0,75.0,23.0,cat1,https://www.flashscore.com/match/SOLVXEbk/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
80,17.08.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",Brest,0,48,2,1,1,0,7,4,1,0,6,1.0,,253.0,233.0,4.0,92.0,16.0,17.08.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",Marseille,2,52,4,2,1,1,8,0,0,1,7,0.0,,292.0,281.0,4.0,24.0,3.0,cat2,https://www.flashscore.com/match/0js8u60b/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
81,17.08.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",Brest,1,54,5,4,0,1,0,1,1,0,4,3.0,,270.0,230.0,5.0,85.0,38.0,17.08.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",Marseille,3,46,3,3,0,0,4,0,0,3,1,1.0,,261.0,207.0,8.0,32.0,11.0,cat3,https://www.flashscore.com/match/0js8u60b/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
82,17.08.2024 19:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",Reims,0,28,1,0,0,1,8,0,0,1,4,2.0,,121.0,92.0,7.0,41.0,9.0,17.08.2024 19:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",Lille,1,72,10,2,4,4,4,4,2,0,7,2.0,,317.0,324.0,2.0,69.0,64.0,cat4,https://www.flashscore.com/match/jqSiuc6F/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
83,17.08.2024 19:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",Reims,0,30,1,0,1,0,6,0,0,3,2,,1.0,176.0,133.0,4.0,44.0,16.0,17.08.2024 19:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",Lille,1,70,11,4,3,4,2,4,0,0,6,,0.0,336.0,297.0,5.0,60.0,36.0,cat5,https://www.flashscore.com/match/jqSiuc6F/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
84,17.08.2024 21:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",Monaco,0,62,7,3,1,3,5,2,0,2,6,1.0,,267.0,223.0,1.0,66.0,41.0,17.08.2024 21:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",St Etienne,0,38,2,2,0,0,7,0,1,3,8,1.0,,157.0,114.0,11.0,25.0,4.0,cat6,https://www.flashscore.com/match/fHYrsJy3/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
85,17.08.2024 21:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",Monaco,1,60,6,3,2,1,9,3,2,2,7,,,261.0,216.0,5.0,69.0,21.0,17.08.2024 21:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",St Etienne,0,40,5,2,2,1,10,4,2,2,6,,,159.0,108.0,7.0,56.0,10.0,cat7,https://www.flashscore.com/match/fHYrsJy3/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
86,18.08.2024 15:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",Auxerre,1,44,6,2,4,0,12,0,1,1,6,,,182.0,154.0,2.0,42.0,18.0,18.08.2024 15:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",Nice,0,56,5,1,3,1,7,4,2,1,10,,,245.0,210.0,5.0,49.0,24.0,cat8,https://www.flashscore.com/match/ripawyyS/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
87,18.08.2024 15:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",Auxerre,1,48,10,5,4,1,7,3,1,0,5,,,261.0,223.0,5.0,49.0,28.0,18.08.2024 15:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",Nice,1,52,4,1,1,2,5,1,1,4,7,,,291.0,261.0,2.0,70.0,25.0,cat9,https://www.flashscore.com/match/ripawyyS/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
88,18.08.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",Toulouse,0,55,5,2,3,0,5,5,0,2,3,0.0,,233.0,191.0,5.0,49.0,27.0,18.08.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",Nantes,0,45,2,2,0,0,7,4,0,2,3,2.0,,206.0,158.0,0.0,54.0,37.0,cat10,https://www.flashscore.com/match/6ehlLyFq/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
89,18.08.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",Toulouse,0,51,2,1,0,1,8,5,0,0,7,1.0,,284.0,238.0,1.0,63.0,32.0,18.08.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",Nantes,0,49,4,0,2,2,9,1,0,1,5,1.0,,245.0,206.0,3.0,57.0,27.0,cat11,https://www.flashscore.com/match/6ehlLyFq/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
90,18.08.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",Montpellier,1,38,2,2,0,0,8,1,0,2,14,3.0,,139.0,113.0,1.0,37.0,26.0,18.08.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",Strasbourg,1,62,6,3,2,1,15,2,0,1,9,2.0,,260.0,216.0,4.0,61.0,16.0,cat12,https://www.flashscore.com/match/M5VGwpVA/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
91,18.08.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",Montpellier,0,48,5,3,1,1,10,5,0,1,6,1.0,,197.0,155.0,2.0,47.0,28.0,18.08.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",Strasbourg,0,52,5,1,4,0,7,2,0,3,9,1.0,,220.0,184.0,4.0,42.0,9.0,cat13,https://www.flashscore.com/match/M5VGwpVA/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
92,18.08.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",Angers,0,41,3,2,0,1,9,2,3,1,9,1.0,,185.0,142.0,5.0,71.0,25.0,18.08.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",Lens,0,59,4,1,3,0,4,3,0,2,8,0.0,,251.0,223.0,5.0,41.0,16.0,cat14,https://www.flashscore.com/match/2NocJFqd/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
93,18.08.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",Angers,0,47,1,1,0,0,7,5,1,3,3,,,182.0,122.0,5.0,58.0,38.0,18.08.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",Lens,1,53,6,4,2,0,8,0,3,1,6,,,288.0,226.0,6.0,66.0,23.0,cat15,https://www.flashscore.com/match/2NocJFqd/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
94,18.08.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",Rennes,1,48,14,5,7,2,7,6,1,2,12,1.0,,221.0,201.0,4.0,53.0,30.0,18.08.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 1",Lyon,0,52,12,2,6,4,7,6,0,4,11,0.0,,195.0,180.0,5.0,38.0,27.0,cat16,https://www.flashscore.com/match/zkPwWhT1/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
